time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1990-03-31,2.8045273,2.9827952,1.2713836,-0.47080582,-0.32711166
1990-04-30,2.31971,3.0815797,2.7013295,0.46623045,-0.04148432
1990-05-31,-0.17209004,1.9963776,2.1340916,1.3179941,0.23723714
1990-06-30,-0.95892924,-0.08509748,0.8747517,0.5708965,-0.41449675
1990-07-31,0.7755902,0.072867095,1.166654,1.1899039,0.34650958
1990-08-31,-0.70012826,-0.28732017,0.54225236,0.6551448,0.5461785
1990-09-30,-0.34345782,-0.045970626,-0.09500516,0.45972887,0.3044663
1990-10-31,-0.039204307,-0.78612834,-0.49427038,0.40679097,0.45885858
1990-11-30,-0.27985114,-0.41183272,-0.50296545,0.27694547,0.36047393
1990-12-31,-0.50481546,-0.2888431,-0.13847557,-0.18058544,0.35413834
1991-01-31,-0.24794838,-0.44855532,-0.8688412,-0.57072496,0.32609326
1991-02-28,-0.03203789,-0.37754288,-0.44910455,-0.51320875,0.25016117
1991-03-31,2.341074,2.0545573,0.7905725,0.231137,0.18386444
1991-04-30,0.69905037,1.750589,1.0778643,-0.19775197,-0.092658445
1991-05-31,2.8001423,3.0027902,2.8942695,1.43477,0.661326
1991-06-30,-0.04250978,1.7157564,2.1191478,1.7178942,0.86847794
1991-07-31,-1.3046254,-0.07670937,0.5022156,0.38127142,-0.16553326
1991-08-31,-1.1037867,-1.5353503,-0.17456609,-0.18391532,-0.32502422
1991-09-30,-0.8357886,-1.8533173,-0.92603433,-0.571489,-0.57122254
1991-10-31,0.6709908,-1.1497904,-0.8652404,-0.37044704,-0.42250752
1991-11-30,-0.30094236,-0.49048448,-1.697319,-0.43539605,-0.45089895
1991-12-31,0.75934875,0.44839334,-1.6441686,-0.7605319,-0.4191436
1992-01-31,-0.778275,-0.3304555,-1.1801996,-0.9110131,-0.42506295
1992-02-29,-0.83468467,-0.59655625,-0.55635965,-1.6917902,-0.46535158
1992-03-31,0.018791923,-0.41333342,0.18912733,-1.7359425,-0.84600365
1992-04-30,-1.158684,-0.8649578,-0.82199365,-1.4766736,-1.1247097
1992-05-31,-0.60599196,-0.9041022,-0.9986607,-0.96834487,-1.9392262
1992-06-30,-0.14011662,-0.8296803,-0.85292614,-0.55827206,-1.7157676
1992-07-31,-0.6002284,-0.78597814,-1.0319132,-1.015181,-1.4153221
1992-08-31,1.3083929,0.2761888,-0.105342485,-0.13328858,-0.3224451
1992-09-30,-0.16307962,0.24550977,-0.18230514,-0.26017922,-0.10075034
1992-10-31,-0.16395779,0.8326006,-0.033234514,-0.26406258,-0.3019517
1992-11-30,-0.045055635,-0.23706123,0.11949722,-0.23211324,-0.2685241
1992-12-31,-0.396833,-0.22015795,0.16391996,-0.24506715,-0.32048675
1993-01-31,0.65256196,-0.042386375,0.8052956,-0.027529377,-0.26160187
1993-02-28,-0.52806437,-0.2822975,-0.2648812,0.10234235,-0.24208002
1993-03-31,-0.5351845,-0.5252806,-0.4984471,0.090630084,-0.33051085
1993-04-30,-0.90430737,-0.963019,-0.7398802,0.43373862,-0.28307176
